Image,price,emi,a,size,b,c,society,d,location,possession,total_sqft,price_per_sqft,,description,image,e,agent,Title,cta,cta8
,Price on Request,,,,,,"Sector 20, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Reputed Ambika Apartment is a new residential project launched by Reputed Builder in Nerul, Navi Mumbai. The project offers conveniently priced 1 BHK and 2BHK apartments of carpet area ranging from 400 square foot to 1,250 square foot. It is completed project and apartments are available for sale.The residential complex is provided with all the amenities that include 24-hour security, car parking and lift facility to name a few.State Bank Of India ATM and ICICI Bank ATM are within the 200-meter radius. Raj Hospital And Meenatai Thackery Hospital are located within 4 kilometres. ApeeJay School ...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 20, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Reputed Shanti Sadan is an upcoming budget housing project that has been developed by Reputed Builders and located at Nerul in Mumbai. It offers 1BHK apartments which have a carpet size of 565 square foot. This is a completed project and the apartments are ready to be moved into.Residents can avail of all the basic amenities at the apartment complex.The project has the Nerul Railway Station located just 700 metres away making it easily accessible to the rest of Mumbai. For those who prefer road transport, Nerul Gaondevi Chowk is located about 100 metres away. Motilal Nehru Hindi School, Nerul ...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 22, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Seawood Amrita Sadan is a premium housing project at Nerul in Nerul. The project is ready-to-move and the residents can enjoy several amenities including as Landscaped Garden and Cycling & Jogging Track. Social infrastructure like banks, schools and parks surround the area. It is also very well-connected to various parts of the city by public transport network. ",https://is1-3.housingcdn.com/0b8ad14c/fa526bacec890e750d83b678242e9027/v2/thumb.jpg.webp,,,,View Phone,Contact
,Price on Request,,,,,,"Nerul, Navi Mumbai",,,Possession Status,Ready to Move,,,"Navi Mumbai's residential project, Seawood Rudransh CHS is offering property for sale. Check out some Apartment. Available configurations include 2 BHK formats in Nerul. It is a Ready to Move project by Seawood Builders & Developers. As per the area plan, units are in the size of 1100.0 sq.ft.. Seawood Rudransh CHS is located in Seawoods, Mumbai.Own a home in Seawood Rudransh CHS today!.Nerul is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residenti...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 20, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Looking for Apartment in Nerul, Navi Mumbai?. Cidco Subhadra CHS is a project by Cidco. The project is offering 2 BHK. Cidco Subhadra CHS is a Ready to Move residential project. There is 1 building in this project. As per the area plan, units are in the size of 945.0 sq.ft.. Cidco Subhadra CHS is located in Sec 27, Nerul East, MUmbai.Cidco Subhadra CHS offers a host of facilities for residents. These amenities in Cidco Subhadra CHS are those that every homebuyer aspires for!.Nerul is well-connected to other parts of city by road, which passes through the heart of this suburb.  Prominent shoppi...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 19A, Nerul,Navi Mumbai",,,Possession Starts,"Dec, 2008",,,"Navi Mumbai's residential project, Kailash Nilgiri Gardens is offering property for sale. Check out some Apartment. Available configurations include 1 BHK formats in Nerul. It is a Ready to Move project by Kailash Nath Projects. As per the area plan, units are in the size of 550.0 sq.ft.. Kailash Nilgiri Gardens was launched in October 2005 and possession date is Dec, 2008. There are 100 units in Kailash Nilgiri Gardens. Kailash Nilgiri Gardens is located in Nerul.Own a home in Kailash Nilgiri Gardens today!.Nerul is well-connected to other parts of city by road, which passes through the heart...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 6, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"The spacious Apartment at Reputed Gharkul comes with many modern amenities including . The Apartment size starts from 400.0 sq ft. Nerul is well-connected to other parts of city by road, which passes through the heart of this suburb. Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 10, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Amrut Paradise is a residential project in Nerul, Navi Mumbai. Amrut Paradise offers Apartment. Available configurations include 1 BHK. Apartment, as per the area plan, are in the size of 592.0 sq.ft.. The property is Ready to Move. Amrut Paradise is located in Nerul West, Mumbai.Amrut Paradise is equipped with various resident-centric amenities that includes Lift, Power Backup. Cycling & Jogging Track - these are some avenues for sports lovers. There is 24x7 Security. Enjoy a class-apart lifestyle at Amrut Paradise.Nerul is a prime area, with many attractions work and recreational options jus...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 17, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Bhimashankar CHS is a residential project in Nerul, Navi Mumbai. Bhimashankar CHS offers Apartment. Available configurations include 3 BHK. Apartment, as per the area plan, are in the size of 950.0 sq.ft.. The property is Ready to Move. There is 1 building for sale. Bhimashankar CHS is located in Nerul, Mumbai.Cycling & Jogging Track - these are some avenues for sports lovers. Residents can make use of ATM, provisions in the project. There is 24x7 Security. Enjoy a class-apart lifestyle at Bhimashankar CHS.Bank finance is approved by major financial institutions like PNB Housing Finance, Axis ...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 5, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Reputed Panchsheel Apartment by Reputed Builders is located in Nerul, Mumbai. It offers 1 BHK apartments for sale with a super built-up area of 580 square foot. The apartments are ready to be occupied right away.The project offers lifestyle amenities that cater to the requirements of the residents in the complex.Facilities like Bank of Baroda ATM, Suryah Nursing Home, St. Xavier High School, and Nehru Park are all located within a 2 km radius of the property. Grocery stores, pharmacies, and shopping malls are just 3 to 7 minutes away from the apartments. Bus stops and railway stations are 2 to...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 18A, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Maruti Radhamit is a premium housing project at Nerul in Navi Mumbai. The project is ready-to-move and the residents can enjoy several amenities including as Power Backup, Cycling & Jogging Track, 24x7 Security and Children's Play Area. Social infrastructure like banks, schools and parks surround the area. It is also very well-connected to various parts of the city by public transport network. ",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 15, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Shiv Ganesh in Nerul, Navi Mumbai is a residential project. Shiv Ganesh is a Ready to Move project. The project is scheduled for possession in Jan, 2015. It offers well-designed Apartment for sale. 1 BHK are available in Shiv Ganesh. Apartment, as per the area plan, are in the size of 500.0 sq.ft.. The address of Shiv Ganesh is Nerul, Mumbai.Life at Shiv Ganesh is suited for every age group. The property offers various offers a convenient living.Nerul is a prime area, with many attractions work and recreational options just a drive away.",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 19A, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Maitri Harbour View is a project by Maitri Developers in Navi Mumbai. It is a Ready to Move project. Maitri Harbour View offers some of the most conveniently designed Apartment. Located in Nerul, it is a residential project. There is 1 building in this project. Maitri Harbour View offers some of the most exclusive 3 BHK. As per the area plan, units are in the size of 1398.0 sq.ft.. Launched in April 2004, Maitri Harbour View is slated for possession in Aug, 2008. The address of Maitri Harbour View is Nerul East Garden, Sector 19A, Near Nerul, Mumbai.Maitri Harbour View ensures a coveted lifest...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 6, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"The spacious Apartment at Reputed Rajita Apartment comes with many modern amenities including . The Apartment size starts from 526.0 sq ft. Nerul is well-connected to other parts of city by road, which passes through the heart of this suburb. Prominent shopping malls, movie theatres, school, and hospitals are present in proximity of this residential project.",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 19A, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Narendra Complex in Nerul, Navi Mumbai is a residential project. Narendra Complex is a Ready to Move project. The project is scheduled for possession in Dec, 2000. It offers well-designed Apartment for sale. Altogether, there is 1 building in Narendra Complex. 1 BHK are available in Narendra Complex. Apartment, as per the area plan, are in the size of 580.0 sq.ft.. The address of Narendra Complex is Nerul, Mumbai.Life at Narendra Complex is suited for every age group. The property offers various offers a convenient living.Bank loan approved from major banks such as PNB Housing Finance, Axis Ba...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 16, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Sun Home CHS is a residential project in Sector 16 A, Navi Mumbai. Sun Home CHS offers Apartment. Available configurations include 2 BHK. Apartment, as per the area plan, are in the size of 850.0 sq.ft.. The property is Ready to Move. There is 1 building for sale. Sun Home CHS is located in Manoj Bhavsar Rd, Sector 16, Nerul, Mumbai.Sun Home CHS is equipped with various resident-centric amenities that includes Lift. Enjoy a class-apart lifestyle at Sun Home CHS.Bank finance is approved by major financial institutions like PNB Housing Finance, Axis Bank, LIC Housing Finance, HDFC, Indiabulls Fi...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 6, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Shree Arihant Enclave is a residential project in Nerul, Navi Mumbai. Shree Arihant Enclave offers Apartment. Available configurations include 1 BHK. Apartment, as per the area plan, are in the size of 500.0 sq.ft.. The property is Ready to Move. There is 1 building for sale. Shree Arihant Enclave is located in Nerul, Mumbai.Enjoy a class-apart lifestyle at Shree Arihant Enclave.Bank finance is approved by major financial institutions like PNB Housing Finance, Axis Bank, LIC Housing Finance, HDFC, Indiabulls Finance, IIFL, Citibank, L&T Housing Finance, DHFL.Nerul is a prime area, with many at...",,,,,View Phone,Contact
,Price on Request,,,,,,"Sector 23, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Residential project, MK Shri Siddhivinayak Apartment in Navi Mumbai is offering units for sale in Nerul. Check out some Apartment that suit your lifestyle and liking. Possession date of MK Shri Siddhivinayak Apartment is Aug, 2005. The property offers 1 BHK units. As per the area plan, units are in the size of 459.0 sq.ft.. This residential project was launched in December 2003. Contact for further details. MK Shri Siddhivinayak Apartment is located in Seawoods - Darave, Mumbai.In terms of facilities, MK Shri Siddhivinayak Apartment is loaded with multiple offerings such as Rainwater Harvestin...",,,,,View Phone,Contact
,Price on Request,,,,,,"Shiravane, Nerul,Navi Mumbai",,,Possession Status,Ready to Move,,,"Bhavesh CHS in Nerul, Navi Mumbai is a residential project. Bhavesh CHS is a Ready to Move project. The project is scheduled for possession in Dec, 2008. It offers well-designed Apartment for sale. 1 BHK are available in Bhavesh CHS. Apartment, as per the area plan, are in the size of 540.0 sq.ft.. The address of Bhavesh CHS is Nerul, Mumbai.Life at Bhavesh CHS is suited for every age group. The property offers various offers a convenient living.Bank loan approved from major banks such as PNB Housing Finance, Axis Bank, LIC Housing Finance, HDFC, Indiabulls Finance, IIFL, Citibank, L&T Housing...",,,,,View Phone,Contact
